-631.27410888671875,12.654257774353027
-221.66915893554688,-404.49942016601562
399.35635375976562,-296.7198486328125
-148.84532165527344,-398.07208251953125
255.43745422363281,-339.65866088867188
609.92266845703125,302.27780151367188
-381.6771240234375,-319.14065551757812
633.0897216796875,250.14981079101562
-244.50859069824219,-391.1170654296875
581.59423828125,23.85816764831543
-622.052490234375,276.45660400390625
-630.18951416015625,39.093521118164062
624.70361328125,91.719734191894531
-643.0150146484375,223.4036865234375
620.31195068359375,117.81426239013672
-488.82061767578125,-229.00083923339844
627.998046875,65.464118957519531
287.69894409179688,-360.53616333007812
-255.43745422363281,-339.65866088867188
268.52166748046875,-153.39271545410156
142.09129333496094,-172.63566589355469
418.13690185546875,-76.012092590332031
-142.09129333496094,-172.63566589355469
-609.92266845703125,302.27780151367188
415.72030639648438,-273.32180786132812
-633.0897216796875,250.14981079101562
-399.35635375976562,-296.7198486328125
-624.70361328125,91.719734191894531
-620.31195068359375,117.81426239013672
596.72161865234375,327.56808471679688
-581.59423828125,23.85816764831543
78.437469482421875,-417.688720703125
-627.998046875,65.464118957519531
557.3646240234375,167.82667541503906
-268.52166748046875,-153.39271545410156
307.90765380859375,-343.43832397460938
-418.13690185546875,-76.012092590332031
-287.69894409179688,-360.53616333007812
345.219482421875,-305.90933227539062
-78.437469482421875,-417.688720703125
424.09149169921875,-27.617229461669922
-36.495777130126953,307.08511352539062
-557.3646240234375,167.82667541503906
577.4212646484375,-73.523933410644531
171.43595886230469,-388.87789916992188
327.10223388671875,-325.20938110351562
-596.72161865234375,327.56808471679688
501.1524658203125,-200.58210754394531
36.495777130126953,307.08511352539062
-5.7096724510192871,-424.951416015625
430.71505737304688,-249.02354431152344
210.60769653320312,226.44560241699219
-415.72030639648438,-273.32180786132812
-307.90765380859375,-343.43832397460938
-210.60769653320312,226.44560241699219
-345.219482421875,-305.90933227539062
-171.43595886230469,-388.87789916992188
-424.09149169921875,-27.617229461669922
520.82928466796875,-141.85853576660156
-327.10223388671875,-325.20938110351562
511.833740234375,-171.50274658203125
614.83074951171875,143.70185852050781
-577.4212646484375,-73.523933410644531
-430.71505737304688,-249.02354431152344
-501.1524658203125,-200.58210754394531
444.29119873046875,-223.90510559082031
600.64031982421875,194.67485046386719
550.931884765625,399.81442260742188
235.53199768066406,-353.75271606445312
528.10943603515625,-111.74709320068359
608.26971435546875,169.33706665039062
-520.82928466796875,-141.85853576660156
362.19973754882812,-285.60174560546875
-614.83074951171875,143.70185852050781
582.47247314453125,352.28305053710938
148.19569396972656,-271.42446899414062
25.986839294433594,-393.00311279296875
56.866439819335938,-389.73446655273438
